"effective_date","state","region","ado","city","county","facility_name","ownership","use","location_id","site_number","arp_latitude","arp_longitude","cert_type_date"
2018-07-19,"VA","AEA","DCA","MANASSAS","PRINCE WILLIAM","BUILDING 250","PR","PR","52VA","25867.15*H","38-45-35.4150N","077-30-22.9620W",NA
2018-07-19,"VA","AEA","DCA","MANASSAS","PRINCE WILLIAM","LM BUILDING 110","PR","PR","66VA","25867.12*H","38-45-13.4160N","077-29-50.9610W",NA
2018-07-19,"VA","AEA","DCA","MANASSAS","PRINCE WILLIAM","NOVANT HEALTH UVA PRINCE WILLIAM MEDICAL CENTER","PR","PR","27VA","25867.14*H","38-45-57.7700N","077-29-16.6500W",NA
2018-07-19,"VA","AEA","DCA","MANASSAS","PRINCE WILLIAM","RYCHLK","PR","PR","2VG6","25867.13*H","38-45-39.0000N","077-37-47.0000W",NA
2018-07-19,"VA","AEA","DCA","MANASSAS","PRINCE WILLIAM","SKYVIEW","PR","PR","51VA","25867.2*A","38-42-58.4230N","077-38-01.9670W",NA
2018-07-19,"VA","AEA","DCA","MANNBORO","AMELIA","MANNBORO MEDICAL CENTER","PR","PR","63VA","25869.*H","37-15-00.6800N","077-49-16.3800W",NA
2018-07-19,"VA","AEA","DCA","MANQUIN","KING WILLIAM","BROOKLYN","PR","PR","0VI1","25871.01*A","37-41-20.0000N","077-06-05.0000W",NA
2018-07-19,"VA","AEA","DCA","MANQUIN","KING WILLIAM","HUNT","PR","PR","0VA3","25871.*A","37-41-55.5130N","077-05-42.8990W",NA
2018-07-19,"VA","AEA","DCA","MANQUIN","WASHINGTON","MANQUIN FLIGHT PARK","PR","PR","04VG","25871.02*U","37-42-51.9600N","077-12-42.5400W",NA
2018-07-19,"VA","AEA","DCA","MARION/WYTHEVILLE","SMYTH","MOUNTAIN EMPIRE","PU","PU","MKJ","25873.1*A","36-53-41.5000N","081-20-59.8000W",NA
2018-07-19,"VA","AEA","DCA","MARSHALL","FAUQUIER","EVERGREEN","PR","PR","1VA4","25875.*H","38-56-13.3980N","077-49-08.9800W",NA
2018-07-19,"VA","AEA","DCA","MARTINSVILLE","HENRY","BLUE RIDGE","PU","PU","MTV","25876.1*A","36-37-50.7000N","080-01-06.0000W",NA
2018-07-19,"VA","AEA","DCA","MARTINSVILLE","HENRY","COVINGTON","PR","PR","VA72","25876.12*A","36-36-00.4950N","080-02-19.1610W",NA
2018-07-19,"VA","AEA","DCA","MARTINSVILLE","HENRY","GRAVELY","PR","PR","VA12","25876.*A","36-38-48.4950N","079-47-49.1300W",NA
2018-07-19,"VA","AEA","DCA","MARTINSVILLE","HENRY","LOURY LESTER AIRPARK","PR","PR","6VA2","25876.01*A","36-44-30.4930N","079-50-52.1350W",NA
2018-07-19,"VA","AEA","DCA","MARTINSVILLE","HENRY","SOVAH HEALTH MARTINSVILLE","PR","PR","40VA","25876.02*H","36-41-59.3900N","079-51-58.3800W",NA
2018-07-19,"VA","AEA","DCA","MATHEWS","MATHEWS","FOSTER FIELD","PR","PR","5VG2","25878.06*A","37-27-15.9700N","076-22-19.8900W",NA
2018-07-19,"VA","AEA","DCA","MATHEWS","MATHEWS","HOLLY POINT","PR","PR","9VA1","25878.*A","37-24-19.4970N","076-23-17.8030W",NA
2018-07-19,"VA","AEA","DCA","MATOACA","CHESTERFIELD","MAZZA","PR","PR","VA73","25878.5*A","37-14-40.5420N","077-29-38.9500W",NA
2018-07-19,"VA","AEA","DCA","MAURERTOWN","SHENANDOAH","RIVER BEND","PR","PR","VA58","25878.8*A","38-54-22.0000N","078-26-40.0000W",NA
2018-07-19,"VA","AEA","DCA","MCGAHEYSVILLE","ROCKINGHAM","LYNNHAVEN FIELD","PR","PR","VA49","25878.95*A","38-19-52.0000N","078-45-16.0000W",NA
2018-07-19,"VA","AEA","DCA","MELFA","ACCOMACK","ACCOMACK COUNTY","PU","PU","MFV","25882.*A","37-38-48.7640N","075-45-39.7630W",NA
2018-07-19,"VA","AEA","DCA","MIDDLEBURG","FAUQUIER","HICKORY TREE FARM","PR","PR","VA79","25883.1*A","38-57-10.3980N","077-44-48.9780W",NA
2018-07-19,"VA","AEA","DCA","MIDLAND","FAUQUIER","HORSE FEATHERS","PR","PR","53VA","25883.33*A","38-38-02.4350N","077-45-26.9730W",NA
2018-07-19,"VA","AEA","DCA","MINERAL","LOUISA","CATON SOUTH","PR","PR","VA74","25884.2*H","38-02-44.4960N","077-46-52.9720W",NA
2018-07-19,"VA","AEA","DCA","MINERAL","LOUISA","CUB FLD","PR","PR","VA81","25884.19*A","37-56-43.5070N","077-53-57.9830W",NA
2018-07-19,"VA","AEA","DCA","MONETA","BEDFORD","LAKEVIEW AERODROME","PR","PR","VA68","25884.41*A","37-07-07.5150N","079-36-10.1090W",NA
2018-07-19,"VA","AEA","DCA","MONETA","BEDFORD","RED BIRDS AIRYARD","PR","PR","2VA0","25884.42*A","37-06-45.5150N","079-36-33.1090W",NA
2018-07-19,"VA","AEA","DCA","MONETA","BEDFORD","SMITH MOUNTAIN LAKE","PR","PU","W91","25884.4*A","37-06-27.8000N","079-35-32.9000W",NA
2018-07-19,"VA","AEA","DCA","MONTEREY","HIGHLAND","HANNAH FIELD","PR","PR","7VA9","25885.4*A","38-23-54.0000N","079-36-01.0000W",NA
2018-07-19,"VA","AEA","DCA","MONTROSS","WESTMORELAND","WHITHALL FARM","PR","PR","1VG2","25885.7*A","38-07-39.6000N","076-41-21.0000W",NA
2018-07-19,"VA","AEA","DCA","NATURAL BRIDGE STATION","ROCKBRIDGE","BLACK BRIDGE","PR","PR","5VG1","25887.9*A","37-36-55.9400N","079-30-19.1400W",NA
2018-07-19,"VA","AEA","DCA","NELSON COUNTY","NELSON","DEER RUN","PR","PR","2VG4","25888.65*H","37-53-15.8400N","078-51-42.9600W",NA
2018-07-19,"VA","AEA","DCA","NEW CASTLE","CRAIG","NEW CASTLE INTL","PR","PR","VA85","25889.*A","37-29-00.4650N","080-05-59.1700W",NA
2018-07-19,"VA","AEA","DCA","NEW CHURCH","ACCOMACK","SAWYER","PR","PR","VG19","25890.*A","37-59-26.4430N","075-35-30.7360W",NA
2018-07-19,"VA","AEA","DCA","NEW MARKET","SHENANDOAH","FRANWOOD FARMS INC","PR","PR","9VA4","25893.*A","38-41-27.4210N","078-37-46.0540W",NA
2018-07-19,"VA","AEA","DCA","NEW MARKET","SHENANDOAH","NEW MARKET","PR","PU","8W2","25893.1*A","38-39-21.5450N","078-42-30.5850W",NA
2018-07-19,"VA","AEA","DCA","NEWPORT NEWS","WARREN","MARY IMMACULATE HOSPITAL","PR","PR","8VA8","25897.01*H","37-08-37.1400N","076-30-39.0100W",NA
2018-07-19,"VA","AEA","DCA","NEWPORT NEWS","NEWPORT NEWS","NEWPORT NEWS GENERAL HOSPITAL","PR","PR","86VA","25897.04*H","36-59-59.5310N","076-25-28.8110W",NA
2018-07-19,"VA","AEA","DCA","NEWPORT NEWS","NEWPORT NEWS","NEWPORT NEWS/WILLIAMSBURG INTL","PU","PU","PHF","25897.*A","37-07-54.8000N","076-29-34.7000W","I B S 05/1973"
2018-07-19,"VA","AEA","DCA","NEWPORT NEWS","NEWPORT NEWS","RIVERSIDE HOSPITAL","PR","PR","54VA","25897.02*H","37-03-53.7900N","076-29-01.7900W",NA
2018-07-19,"VA","AEA","DCA","NEWPORT NEWS","YORK","YORKTOWN POWER STATION","PR","PR","VG04","25897.03*H","37-12-50.5170N","076-27-12.8140W",NA
2018-07-19,"VA","AEA","DCA","NORFOLK","CHESAPEAKE","CHESAPEAKE RGNL","PU","PU","CPK","25906.2*A","36-39-56.2000N","076-19-14.4000W",NA
2018-07-19,"VA","AEA","DCA","NORFOLK","NORFOLK","COMLANTFLT","MN","PR","NCL","25904.12*H","36-55-30.5300N","076-18-15.7900W",NA
2018-07-19,"VA","AEA","DCA","NORFOLK","CHESAPEAKE","HAMPTON ROADS EXECUTIVE","PR","PU","PVG","25905.1*A","36-46-50.7533N","076-27-04.6093W",NA
2018-07-19,"VA","AEA","DCA","NORFOLK","NORFOLK","NORFOLK INTL","PU","PU","ORF","25905.*A","36-53-40.6000N","076-12-04.4000W","I C S 05/1973"
2018-07-19,"VA","AEA","DCA","NORFOLK","NORFOLK","NORFOLK NS (CHAMBERS FLD)","MN","PR","NGU","25903.*A","36-56-14.8838N","076-17-21.4006W",NA
2018-07-19,"VA","AEA","DCA","NORFOLK","NORFOLK","SENTARA LEIGH HOSPITAL","PR","PR","VA15","25904.2*H","36-51-04.3800N","076-11-29.5500W",NA
2018-07-19,"VA","AEA","DCA","NORFOLK","NORFOLK","SENTARA NORFOLK GENERAL HOSPITAL","PR","PR","VA88","25904.11*H","36-51-42.0800N","076-18-17.2900W",NA
2018-07-19,"VA","AEA","DCA","NORTON","WISE","HUMPHREY'S","PR","PR","59VA","25906.01*H","36-56-31.3570N","082-38-37.5660W",NA
2018-07-19,"VA","AEA","DCA","NORTON","WISE","MOUNTAIN VIEW RGNL MEDICAL CENTER","PR","PR","8VA9","25906.*H","36-56-39.3800N","082-37-28.4200W",NA
2018-07-19,"VA","AEA","DCA","NORTON","WISE","NORTON COMMUNITY HOSPITAL","PR","PR","75VA","25906.02*H","36-56-00.8200N","082-38-33.9100W",NA
2018-07-19,"VA","AEA","DCA","OAK GROVE","WESTMORELAND","DEVIL'S REACH LANDING","PR","PR","11VG","25915.*A","38-12-34.0000N","077-00-02.0000W",NA
2018-07-19,"VA","AEA","DCA","ONANCOCK","ACCOMACK","JOHNSON FLD","PR","PR","VA91","25922.*A","37-42-17.4690N","075-43-35.7460W",NA
2018-07-19,"VA","AEA","DCA","ONANCOCK","ACCOMACK","PEACE AND PLENTY FARM","PR","PR","VA92","25922.1*A","37-43-26.0000N","075-47-10.0000W",NA
2018-07-19,"VA","AEA","DCA","ONANCOCK","ACCOMACK","RIVERSIDE SHORE MEMORIAL HOSPITAL","PR","PR","3VG6","25922.18*H","37-41-46.6710N","075-43-23.4390W",NA
2018-07-19,"VA","AEA","DCA","ONLEY","ACCOMACK","ONLEY","PR","PR","VG20","25923.*A","37-40-30.4720N","075-42-35.7440W",NA
2018-07-19,"VA","AEA","DCA","ORANGE","ORANGE","HEN & BACON","PR","PR","90VA","25926.02*A","38-13-05.0000N","078-12-43.0000W",NA
2018-07-19,"VA","AEA","DCA","ORANGE","ORANGE","ORANGE COUNTY","PU","PU","OMH","25926.*A","38-14-49.9000N","078-02-44.2000W",NA
2018-07-19,"VA","AEA","DCA","ORANGE","ORANGE","SEVEN GABLES","PR","PR","2VG7","25926.03*A","38-09-50.0000N","077-51-00.0000W",NA
2018-07-19,"VA","AEA","DCA","PAINTER","ACCOMACK","PAINTER FIELD","PR","PR","VA20","25926.16*A","37-34-03.3350N","075-47-37.8950W",NA
2018-07-19,"VA","AEA","DCA","PAINTER","ACCOMACK","THE SALMON  FARM","PR","PR","53VG","25926.5*A","37-36-50.0000N","075-48-04.0000W",NA
2018-07-19,"VA","AEA","DCA","PARKSLEY","ACCOMACK","CRIPPEN CREEK FARM","PR","PR","9VA3","25927.*A","37-45-46.4600N","075-34-18.7400W",NA
2018-07-19,"VA","AEA","DCA","PATRICK SPRINGS","PATRICK","LANDIS","PR","PR","VG16","25927.4*A","36-37-30.4900N","080-10-14.1700W",NA
2018-07-19,"VA","AEA","DCA","PEARISBURG","GILES","CARILLION GILES COMMUNITY HOSPITAL","PR","PR","VA67","25928.52*H","37-20-01.9500N","080-42-45.5300W",NA
2018-07-19,"VA","AEA","DCA","PEARISBURG","GILES","GILES MEMORIAL HOSPITAL","PR","PR","55VA","25928.5*H","37-19-19.8900N","080-43-23.2400W",NA
2018-07-19,"VA","AEA","DCA","PETERSBURG","DINWIDDIE","DINWIDDIE COUNTY","PU","PU","PTB","25936.*A","37-11-03.4860N","077-30-22.2290W",NA
2018-07-19,"VA","AEA","DCA","PETERSBURG","HARRISONBURG","SOUTHSIDE RGNL MEDICAL CENTER","PR","PR","66VG","25936.2*H","37-10-55.8000N","077-21-38.6000W",NA
2018-07-19,"VA","AEA","DCA","PORTSMOUTH","PORTSMOUTH","WAVY TV","PR","PR","10VG","25949.23*H","36-49-46.9300N","076-17-54.0400W",NA
2018-07-19,"VA","AEA","DCA","POWHATAN","POWHATAN","PLAINVIEW","PR","PR","VA94","25952.*A","37-32-08.5350N","077-53-28.9950W",NA
2018-07-19,"VA","AEA","DCA","POWHATAN","POWHATAN","SPRING VALLEY","PR","PR","VA95","25952.01*A","37-35-49.5300N","077-48-00.9830W",NA
2018-07-19,"VA","AEA","DCA","PURCELLVILLE","HARRISONBURG","EGYPT FARMS","PR","PR","4VA0","25957.05*H","39-02-45.1400N","077-42-29.7600W",NA
2018-07-19,"VA","AEA","DCA","QUANTICO","STAFFORD","QUANTICO MCAF /TURNER FIELD","MN","PR","NYG","25959.*A","38-30-13.0480N","077-18-18.1140W",NA
2018-07-19,"VA","AEA","DCA","QUINTON","NEW KENT","NEW KENT COUNTY","PU","PU","W96","25960.*A","37-30-12.3469N","077-07-35.6148W",NA
2018-07-19,"VA","AEA","DCA","RADFORD","MONTGOMERY","CARILION NEW RIVER VALLEY MEDICAL CENTER","PR","PR","68VA","25961.31*H","37-05-16.6600N","080-30-21.5000W",NA
2018-07-19,"VA","AEA","DCA","RADFORD","MONTGOMERY","RADFORD AAP","MR","PR","28VA","25961.3*H","37-11-05.4560N","080-31-32.2000W",NA
2018-07-19,"VA","AEA","DCA","REDHOUSE","CHARLOTTE","REDHOUSE AIRFIELD","PR","PR","7VA5","25962.7*A","37-11-20.5230N","078-49-47.0380W",NA
2018-07-19,"VA","AEA","DCA","REEDVILLE","NORTHUMBERLAND","FEDERHART-OPHELIA","PR","PR","VA99","25963.02*A","37-54-21.4630N","076-17-25.8000W",NA
2018-07-19,"VA","AEA","DCA","REEDVILLE","NORTHUMBERLAND","REEDVILLE","PR","PR","VA98","25963.*A","37-49-41.4680N","076-16-23.7970W",NA
2018-07-19,"VA","AEA","DCA","REIDVILLE","NORTHUMBERLAND","REMO PRIVATE","PR","PR","6VA0","25963.2*A","37-49-07.4740N","076-19-03.8030W",NA
2018-07-19,"VA","AEA","DCA","REMINGTON","FAUQUIER","RHYNALDS RANCH","PR","PR","29VA","25963.8*A","38-31-45.4480N","077-44-19.9700W",NA
2018-07-19,"VA","AEA","DCA","REMINGTON","FAUQUIER","RULAR","PR","PR","VG07","25963.81*A","38-32-20.0000N","077-49-42.0000W",NA
2018-07-19,"VA","AEA","DCA","RESTON","FAIRFAX","CRIPPEN'S","PR","PR","VA54","25965.12*H","39-00-44.4000N","077-19-55.2000W",NA
2018-07-19,"VA","AEA","NONE","RESTON","FAIRFAX","RESTON HOSPITAL CENTER","PR","PR","43VA","25965.37*H","38-57-45.6800N","077-21-49.5000W",NA
2018-07-19,"VA","AEA","DCA","RHOADESVILLE","ORANGE","SIMPSONVILLE","PR","PR","VG12","25967.*A","38-20-00.4700N","077-51-58.9800W",NA
2018-07-19,"VA","AEA","DCA","RICHLANDS","TAZEWELL","CLINCH VALLEY MEDICAL CENTER","PR","PR","30VA","25969.01*H","37-05-41.5400N","081-49-07.6300W",NA
2018-07-19,"VA","AEA","DCA","RICHLANDS","TAZEWELL","TAZEWELL COUNTY","PU","PU","JFZ","25969.12*A","37-03-49.5000N","081-47-53.8000W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","CHESTERFIELD","CHIPPENHAM HOSPITAL","PR","PR","6VA3","25977.2*H","37-30-53.1100N","077-31-38.5700W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","HANOVER","CHRISTIAN'S","PR","PR","4VA8","25973.32*A","37-36-49.5200N","077-17-44.9200W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","CHESTERFIELD","DEFENSE SUPPLY CENTER RICHMOND","MR","PR","VG17","25973.36*H","37-25-25.0000N","077-27-02.0000W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","GOOCHLAND","FEDERAL RESERVE","PR","PR","VG63","25973.03*H","37-36-42.2000N","077-38-46.8000W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","HENRICO","FLYING W","PR","PR","4VA3","25973.31*A","37-25-47.5320N","077-23-39.9340W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","HENRICO","H D H","PR","PR","60VA","25973.01*H","37-36-11.1300N","077-32-29.2900W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","LOUISA","HOLLY SPRINGS","PR","PR","80VA","25973.3*A","37-47-28.5180N","077-49-28.9780W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","HENRICO","INNSBROOK PAVILION","PR","PR","9VA8","25973.33*H","37-38-55.5230N","077-35-05.9560W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","HENRICO","INNSBROOK TECHNICAL CENTER","PR","PR","VG02","25973.34*H","37-39-16.4900N","077-34-55.9700W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","RICHMOND","MC GUIRE VA MEDICAL CENTER PAD","PU","PR","0VA6","25977.1*H","37-29-45.9300N","077-27-44.3300W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","HENRICO","MEDICAL COLLEGE OF VIRGINIA","PR","PR","VG45","25973.02*H","37-32-52.5000N","077-25-49.4400W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","CHESTERFIELD","RICHMOND EXECUTIVE-CHESTERFIELD COUNTY","PU","PU","FCI","25974.*A","37-24-23.2000N","077-31-29.4000W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","HENRICO","RICHMOND INTL","PU","PU","RIC","25977.*A","37-30-18.6518N","077-19-11.0598W","I C S 05/1973"
2018-07-19,"VA","AEA","NONE","RICHMOND","POWHATAN","SAUNDERS FLD","PR","PR","9VA6","25977.5*A","37-34-53.0350N","077-55-07.5750W",NA
2018-07-19,"VA","AEA","NYC","RICHMOND","HENRICO","ST MARY'S HOSPITAL","PR","PR","37VA","25973.04*H","37-34-56.6400N","077-30-48.9600W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","RICHMOND","VA COMMONWEALTH UNIV HLTH SYSTEM","PU","PR","8VA0","25977.3*H","37-32-23.0500N","077-25-45.8400W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND","RICHMOND","VIRGINIA DMV HEADQUARTERS","PR","PR","7VA7","25977.22*H","37-33-41.0000N","077-27-44.0000W",NA
2018-07-19,"VA","AEA","DCA","RICHMOND/ASHLAND","HANOVER","HANOVER COUNTY MUNI","PU","PU","OFP","25973.35*A","37-42-32.2000N","077-26-11.9000W",NA
2018-07-19,"VA","AEA","DCA","RIDGEWAY","HENRY","PACE","PR","PR","VA02","25980.*A","36-35-07.4960N","079-53-38.1430W",NA
2018-07-19,"VA","AEA","DCA","RIXEYVILLE","CULPEPER","PLEASANTDALE FIELD","PR","PR","4VA9","25982.5*A","38-34-08.4420N","077-55-13.9830W",NA
2018-07-19,"VA","AEA","DCA","ROANOKE","ROANOKE","CARILION PATIENT TRANSPORTATION SERVICES","PR","PR","VG47","25986.11*H","37-15-07.6400N","079-56-58.1900W",NA
2018-07-19,"VA","AEA","DCA","ROANOKE","ROANOKE","CARILION ROANOKE MEMORIAL HOSPITAL","PR","PR","VG62","25986.12*H","37-15-03.9400N","079-56-34.2100W",NA
2018-07-19,"VA","AEA","DCA","ROANOKE","ROANOKE","ROANOKE-BLACKSBURG RGNL/WOODRUM FIELD","PU","PU","ROA","25986.*A","37-19-31.7000N","079-58-31.5000W","I B S 05/1973"
2018-07-19,"VA","AEA","DCA","ROANOKE","BOTETOURT","SUMMIT","PR","PR","VA55","25986.1*H","37-21-53.4860N","079-54-02.1420W",NA
2018-07-19,"VA","AEA","NYC","ROCKY MOUNT","FRANKLIN","ABBOTT","PR","PR","VG58","25988.06*A","36-56-43.2000N","079-47-48.0000W",NA
2018-07-19,"VA","AEA","DCA","ROCKY MOUNT","FRANKLIN","FERGUSON","PR","PR","81VA","25988.01*A","37-07-05.0000N","079-47-19.0000W",NA
2018-07-19,"VA","AEA","DCA","ROCKY MOUNT","FRANKLIN","FRANKLIN COUNTY MEMORIAL HOSPITAL","PR","PR","VG46","25988.04*H","36-59-35.9400N","079-53-24.0100W",NA
2018-07-19,"VA","AEA","DCA","ROCKY MOUNT","FRANKLIN","VENNING'S LANDING","PR","PR","VG53","25988.05*A","37-02-37.0000N","079-48-05.0000W",NA
2018-07-19,"VA","AEA","DCA","ROCKY MOUNT","FRANKLIN","WOODY FIELD","PR","PR","VG40","25988.03*A","36-53-12.5600N","079-51-50.1300W",NA
2018-07-19,"VA","AEA","DCA","ROCKY MOUNT","FRANKLIN","WORLEY FIELD","PR","PR","0VA4","25988.02*A","36-57-00.5030N","079-52-46.1210W",NA
2018-07-19,"VA","AEA","DCA","ROSELAND","NELSON","ROSELAND RESCUE SQUAD","PR","PR","6VA6","25988.5*H","37-45-47.5050N","078-58-44.0880W",NA
2018-07-19,"VA","AEA","DCA","RUSTBURG","CAMPBELL","BREEZY KNOLL","PR","PR","VA13","25990.1*A","37-15-55.5210N","079-02-34.0710W",NA
2018-07-19,"VA","AEA","DCA","SABOT","GOOCHLAND","SABOT","PR","PR","1VA0","25994.*A","37-37-45.5270N","077-44-50.9770W",NA
2018-07-19,"VA","AEA","DCA","SALEM","ROANOKE","LEWIS GALE CLINIC INC","PR","PR","1VA2","25995.5*H","37-15-47.6300N","080-01-45.9800W",NA
2018-07-19,"VA","AEA","DCA","SALEM","ROANOKE","MAY","PR","PR","13VG","25995.53*H","37-18-28.3800N","080-06-00.2400W",NA
2018-07-19,"VA","AEA","DCA","SALEM","ROANOKE","SUMMIT","PR","PR","6VA4","25995.52*A","37-17-05.4840N","080-04-11.1450W",NA
2018-07-19,"VA","AEA","DCA","SALUDA","MIDDLESEX","ARROWHEAD POINT","PR","PR","2VA6","25996.01*A","37-37-25.5060N","076-36-03.8340W",NA
2018-07-19,"VA","AEA","DCA","SALUDA","MIDDLESEX","HUMMEL FIELD","PU","PU","W75","25996.*A","37-36-08.1750N","076-26-48.2250W",NA
2018-07-19,"VA","AEA","DCA","SCOTTSVILLE","ALBEMARLE","GRAYSON","PR","PR","65VA","25998.01*A","37-50-40.8000N","078-32-49.2000W",NA
2018-07-19,"VA","AEA","DCA","SEVERN","GLOUCESTER","HOFFMAN'S FARM","PR","PR","1VA5","25999.*A","37-16-13.5090N","076-23-33.8050W",NA
2018-07-19,"VA","AEA","DCA","SMITHFIELD","ISLE OF WIGHT","ABERDEEN FIELD","PR","PR","31VA","26006.*A","37-01-25.5330N","076-35-18.8330W",NA
2018-07-19,"VA","AEA","DCA","SMITHFIELD","ISLE OF WIGHT","ISLE OF WIGHT VOLUNTEER RESCUE SQUAD","PU","PR","VA90","26006.1*H","36-57-40.2000N","076-38-04.0000W",NA
2018-07-19,"VA","AEA","DCA","SOMERVILLE","FAUQUIER","BEAVER LODGE ESTATE","PR","PR","3VA6","26009.01*H","38-31-10.4450N","077-34-24.9520W",NA
2018-07-19,"VA","AEA","DCA","SOUTH BOSTON","HALIFAX","AARON PENSTON FLD","PR","PR","1VA7","26011.1*A","36-39-57.5010N","078-43-21.0180W",NA
2018-07-19,"VA","AEA","DCA","SOUTH BOSTON","HALIFAX","POTTS LANDING","PR","PR","3VG9","26011.02*A","36-42-07.0000N","079-08-02.0000W",NA
2018-07-19,"VA","AEA","DCA","SOUTH BOSTON","HALIFAX","SOUTH BOSTON MEDICAL","PU","PR","5VA0","26011.01*H","36-43-05.7900N","078-54-32.6300W",NA
2018-07-19,"VA","AEA","DCA","SOUTH BOSTON","HALIFAX","WILLIAM M TUCK","PU","PU","W78","26011.*A","36-42-33.7407N","078-50-54.0149W",NA
2018-07-19,"VA","AEA","DCA","SOUTH HILL","MECKLENBURG","COMMUNITY MEMORIAL HOSPITAL","PR","PR","35VA","26014.02*H","36-44-43.0600N","078-06-04.8100W",NA
2018-07-19,"VA","AEA","DCA","SOUTH HILL","MECKLENBURG","LOVES HELIPAD","PR","PR","VG94","26014.12*H","36-44-43.0500N","078-06-04.8100W",NA
2018-07-19,"VA","AEA","DCA","SOUTH HILL","MECKLENBURG","MECKLENBURG-BRUNSWICK RGNL","PU","PU","AVC","26014.01*A","36-41-17.8000N","078-03-16.1000W",NA
2018-07-19,"VA","AEA","DCA","ST. PAUL","RUSSELL","FLYING W","PR","PR","19VA","25995.*A","36-53-23.0000N","082-17-52.0000W",NA
2018-07-19,"VA","AEA","DCA","STAFFORD","STAFFORD","FLYING T FARM","PR","PR","1VA9","26021.5*A","38-25-58.4500N","077-28-13.9410W",NA
2018-07-19,"VA","AEA","DCA","STAFFORD","STAFFORD","STAFFORD HOSPITAL CENTER","PR","PR","41VA","26021.51*H","38-24-52.0000N","077-24-26.0000W",NA
2018-07-19,"VA","AEA","DCA","STAFFORD","STAFFORD","STAFFORD RGNL","PU","PU","RMN","25783.12*A","38-23-53.2000N","077-27-19.7000W",NA
2018-07-19,"VA","AEA","DCA","STAUNTON/WAYNESBORO/HARRISONBURG","AUGUSTA","SHENANDOAH VALLEY RGNL","PU","PU","SHD","26022.1*A","38-15-49.8000N","078-53-47.2000W","I B S 05/1973"
2018-07-19,"VA","AEA","DCA","STEELES TAVERN","AUGUSTA","BROOK HILL FARM","PR","PR","VA00","26023.4*A","37-55-41.4800N","079-10-41.1100W",NA
2018-07-19,"VA","AEA","DCA","STRASBURG","SHENANDOAH","MULBERRY RUN","PR","PR","VA17","26025.*A","39-02-09.3860N","078-23-32.0210W",NA
2018-07-19,"VA","AEA","DCA","STUART","PATRICK","MICRO","PR","PR","1VA1","26027.*A","36-44-10.0750N","080-26-43.4650W",NA
2018-07-19,"VA","AEA","DCA","SUFFOLK","SUFFOLK","BELLEHARBOUR","PR","PR","17VA","26028.02*H","36-51-47.4600N","076-27-01.2200W",NA
2018-07-19,"VA","AEA","DCA","SUFFOLK","SUFFOLK","SUFFOLK EXECUTIVE","PU","PU","SFQ","26028.*A","36-40-58.3984N","076-35-58.6434W",NA
2018-07-19,"VA","AEA","DCA","SURRY","SURRY","BEAVER DAM AIRPARK","PR","PR","VA33","26029.71*A","37-02-39.5400N","076-46-05.7000W",NA
2018-07-19,"VA","AEA","DCA","SURRY","SURRY","MELVILLE AIRSTRIP","PR","PR","2VA2","26029.7*A","37-08-45.5340N","076-47-23.8540W",NA
2018-07-19,"VA","AEA","DCA","SURRY","SURRY","WHITE OAK FARM","PR","PR","VA78","26029.72*H","37-04-17.5900N","076-52-28.0700W",NA
2018-07-19,"VA","AEA","DCA","TABSCOTT","GOOCHLAND","PAYNE","PR","PR","VG05","26030.1*A","37-52-46.5120N","078-03-26.9970W",NA
2018-07-19,"VA","AEA","DCA","TANGIER","ACCOMACK","TANGIER ISLAND","PU","PU","TGI","26030.5*A","37-49-33.1150N","075-59-51.5850W",NA
2018-07-19,"VA","AEA","DCA","TAPPAHANNOCK","ESSEX","TAPPAHANNOCK HOSPITAL","PR","PR","VG49","26031.01*H","37-54-06.6100N","076-52-37.0600W",NA
2018-07-19,"VA","AEA","DCA","TAPPAHANNOCK","ESSEX","TAPPAHANNOCK-ESSEX COUNTY","PU","PU","XSA","26031.1*A","37-51-34.6000N","076-53-38.8000W",NA
2018-07-19,"VA","AEA","DCA","TAZEWELL","TAZEWELL","BURKES GARDEN","PR","PR","VA07","26033.21*A","37-05-44.4200N","081-22-09.3760W",NA
2018-07-19,"VA","AEA","DCA","UNION HALL","FRANKLIN","BRAMMER","PR","PR","9VA7","26035.5*C","37-02-00.5130N","079-41-59.1080W",NA
2018-07-19,"VA","AEA","DCA","UNISON","LOUDOUN","FLYING HORSE FARM","PR","PR","VA60","26035.7*B","39-03-05.3860N","077-46-38.9800W",NA
